Wind Power,Amount of Cargo,Auxiliary Engine Power,Main Engine Power,LOA,Breath,Draught,Light Weight,Month,Latitude,Longitude,Speed,Consumption_LSHFO
1,0,600,10200,225,32.26,14,12202.8,July,29.78,122.048,0,0.5
1,0,600,10200,225,32.26,14,12202.8,July,29.78,122.048,0,0.5
1,0,600,10200,225,32.26,14,12202.8,July,29.73,122.35,0,1
1,0,600,10200,225,32.26,14,12202.8,July,25.817,123.058,11.18181818,14.5
1,0,600,10200,225,32.26,14,12202.8,July,21.987,121.227,10.83333333,19.5
1,0,600,10200,225,32.26,14,12202.8,July,18.095,118.542,11.84166667,19.5
1,0,600,10200,225,32.26,14,12202.8,July,14.07,115.535,12.40833333,19.5
1,0,600,10200,225,32.26,14,12202.8,July,10.237,112.343,12.40833333,19.5
1,0,600,10200,225,32.26,14,12202.8,July,6.887,109.547,11.4,19.5
1,0,600,10200,225,32.26,14,12202.8,July,4.168,106.015,11.25,19.5
1,0,600,10200,225,32.26,14,12202.8,July,1.325,103.325,11.06666667,20.5
1,0,600,10200,225,32.26,14,12202.8,July,4.337,99.472,12.4,20.5
1,0,600,10200,225,32.26,14,12202.8,July,6.258,95.178,11.975,20.5
1,0,600,10200,225,32.26,14,12202.8,July,6.148,91.05,10.28333333,20.5
1,0,600,10200,225,32.26,14,12202.8,July,6.012,86.887,10.375,20.5
1,0,600,10200,225,32.26,14,12202.8,July,5.863,82.415,11.14583333,20.5
1,0,600,10200,225,32.26,14,12202.8,July,6.648,78.938,9.329166667,20.5
1,0,600,10200,225,32.26,14,12202.8,July,9.603,75.867,10.99583333,20.5
1,0,600,10200,225,32.26,14,12202.8,July,13.652,74.003,11.1375,20.5
1,0,600,10200,225,32.26,14,12202.8,July,17.303,71.927,10.5875,20.5
1,0,600,10200,225,32.26,14,12202.8,July,19.513,69.203,8.583333333,20.5
1,0,600,10200,225,32.26,14,12202.8,July,21.618,66.408,8.545833333,20.5
1,0,600,10200,225,32.26,14,12202.8,July,23.468,63.018,9.245833333,20.5
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,6.062,87.325,11.5,24
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,5.902,83.418,9.551020408,25.5
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,6.273,79.648,9.708333333,23.2
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,8.573,79.172,10.41666667,24
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,12.462,74.155,11,24
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,15.802,71.362,10.79166667,24
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,19.253,68.398,11.20833333,24
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,22.355,65.215,10.95833333,24
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,24.262,60.977,10.44,25
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,25.753,57.163,9.958333333,18
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,27.188,52.112,13.16666667,24
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,29.548,49.543,12.05882353,15.2
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,29.852,49.215,0,0.6
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,29.852,49.215,0,2.6
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,29.852,49.215,0,2.2
2,30850.785,770,9480,190,32.25,12.54,11152.3,July,29.852,49.215,0,1
1,30850.785,770,9480,190,32.25,12.54,11152.3,July,30.423,49.063,0,1.8
1,30850.785,770,9480,190,32.25,12.54,11152.3,July,30.423,49.063,0,3.5
1,30850.785,770,9480,190,32.25,12.54,11152.3,July,30.423,49.063,0,4
1,30850.785,770,9480,190,32.25,12.54,11152.3,July,30.423,49.063,0,3.9
1,30850.785,770,9480,190,32.25,12.54,11152.3,July,30.423,49.063,0,3.8
1,30850.785,770,9480,190,32.25,12.54,11152.3,July,30.423,49.063,0,3.7
1,30850.785,770,9480,190,32.25,12.54,11152.3,July,30.423,49.063,0,3.9
1,30850.785,770,9480,190,32.25,12.54,11152.3,July,30.423,49.063,0,3.9
1,30850.785,770,9480,190,32.25,12.54,11152.3,July,30.423,49.063,0,3.5
1,30850.785,770,9480,190,32.25,12.54,11152.3,July,30.423,49.063,0,3.8
1,30850.785,770,9480,190,32.25,12.54,11152.3,July,30.423,49.063,0,3.5
1,0,770,9480,190,32.25,12.54,11152.3,July,30.423,49.063,0,0.3
1,0,770,9480,190,32.25,12.54,11152.3,July,29.892,49.182,0,1.8
1,0,770,9480,190,32.25,12.54,11152.3,July,29.892,49.182,0,2.2
1,0,770,9480,190,32.25,12.54,11152.3,July,33.45,49.017,0,0.3
1,0,770,9480,190,32.25,12.54,11152.3,July,33.45,49.017,0,3.9
1,0,770,9480,190,32.25,12.54,11152.3,July,33.45,49.017,0,1.4
1,0,770,9480,190,32.25,12.54,11152.3,July,33.45,49.017,0,3
1,0,770,9480,190,32.25,12.54,11152.3,July,33.45,49.017,0,4.2
1,0,770,9480,190,32.25,12.54,11152.3,July,33.45,49.017,0,4
3,0,770,9480,190,32.26,12.54,11149.4,July,34.903,120.024,0,4.5
3,0,770,9480,190,32.26,12.54,11149.4,July,34.902,120.023,0,4.2
3,4500,770,9480,190,32.26,12.54,11149.4,July,34.749,119.416,0,4.2
2,28700,770,9480,190,32.26,12.54,11149.4,July,34.749,119.416,0,4.6
2,37000,770,9480,190,32.26,12.54,11149.4,July,34.749,119.416,0,4
3,38520,770,9480,190,32.26,12.54,11149.4,July,34.749,119.416,0,1
3,38520,770,9480,190,32.26,12.54,11149.4,July,34.532,122.837,10.62937063,14.5
5,38520,770,9480,190,32.26,12.54,11149.4,July,31.057,124,9.916666667,24.5
5,38520,770,9480,190,32.26,12.54,11149.4,July,27.757,122.557,9.166666667,25.8
3,38520,770,9480,190,32.26,12.54,11149.4,July,24.6,120.291,9.5,25.4
4,38520,770,9480,190,32.26,12.54,11149.4,July,21.059,119.217,9.583333333,25
2,38520,770,9480,190,32.26,12.54,11149.4,July,17.421,116.59,11,25.4
3,38520,770,9480,190,32.26,12.54,11149.4,July,13.859,114.056,10.79166667,25
2,38520,770,9480,190,32.26,12.54,11149.4,July,10.17,111.518,11.125,22
5,38520,770,9480,190,32.26,12.54,11149.4,July,6.902,108.566,11.04166667,21
3,38520,770,9480,190,32.26,12.54,11149.4,July,4.283,105.942,9.291666667,22.7
2,38520,770,9480,190,32.26,12.54,11149.4,July,1.171,103.686,10.25,23.4
2,38520,770,9480,190,32.26,12.54,11149.4,July,3.688,100.14,11,24.8
2,38520,770,9480,190,32.26,12.54,11149.4,July,6.143,96.253,11.36,25.5
5,38520,770,9480,190,32.26,12.54,11149.4,July,6.093,92.406,9.428571429,26.9
5,38520,770,9480,190,32.26,12.54,11149.4,July,6.092,88.57,9.541666667,27.8
6,38520,770,9480,190,32.26,12.54,11149.4,July,5.966,84.712,9.583333333,26.4
5,38520,770,9480,190,32.26,12.54,11149.4,July,5.819,81.276,8.24,26.4
4,38520,770,9480,190,32.26,12.54,11149.4,July,6.84,78.327,8.125,22.4
5,38520,770,9480,190,32.26,12.54,11149.4,July,9.359,75.767,9.166666667,25.9
5,38520,770,9480,190,32.26,12.54,11149.4,July,12.632,73.641,9.708333333,25.6
5,38520,770,9480,190,32.26,12.54,11149.4,July,15.822,72.008,8.916666667,26
5,38520,770,9480,190,32.26,12.54,11149.4,July,19.029,70.166,9.208333333,25.9
6,38520,770,9480,190,32.26,12.54,11149.4,July,21.217,67.681,8,26.9
6,38520,770,9480,190,32.26,12.54,11149.4,July,23.152,65.102,7.791666667,27.2
3,38520,770,9480,190,32.26,12.54,11149.4,July,24.529,61.463,8.68,26.2
4,38520,770,9480,190,32.26,12.54,11149.4,July,25.558,57.848,8.666666667,16.1
7,64907,660,10200,225,32.26,14,12038.1,July,7.742,58.078,9.829166667,31.563
7,64907,660,10200,225,32.26,14,12038.1,July,5.167,55.903,8.66,30
6,64907,660,10200,225,32.26,14,12038.1,July,2.71,53.843,8.104166667,28.2
6,64907,660,10200,225,32.26,14,12038.1,July,0.13,51.68,8.429166667,27
6,64907,660,10200,225,32.26,14,12038.1,July,-2.757,49.267,9.466666667,26
6,64907,660,10200,225,32.26,14,12038.1,July,-5.653,46.838,9.012,26.5
6,64907,660,10200,225,32.26,14,12038.1,July,-8.848,44.088,10.4,27.6
6,64907,660,10200,225,32.26,14,12038.1,July,-11.973,43.123,8.533333333,28
6,64907,660,10200,225,32.26,14,12038.1,July,-15.6,41.1,10.25833333,27
6,64907,660,10200,225,32.26,14,12038.1,July,-19.36,39.147,10.37916667,26
5,64907,660,10200,225,32.26,14,12038.1,July,-23.255,37.083,10.80833333,26
5,64907,660,10200,225,32.26,14,12038.1,July,-26.83,34.422,10.68333333,25.5
9,64907,660,10200,225,32.26,14,12038.1,July,-30.267,31.243,11.05833333,25
8,64907,660,10200,225,32.26,14,12038.1,July,-31.97,29.675,5.533333333,21
6,64907,660,10200,225,32.26,14,12038.1,July,-34.27,25.772,10.07916667,27.9
5,64907,660,10200,225,32.26,14,12038.1,July,-34.937,20.903,9.624,25
5,64907,660,10200,225,32.26,14,12038.1,July,-34.177,16.418,9.741666667,25
4,64907,660,10200,225,32.26,14,12038.1,July,-32.287,12.25,9.688,27
5,64907,660,10200,225,32.26,14,12038.1,July,-30.3,7.912,10.58333333,26
5,64907,660,10200,225,32.26,14,12038.1,July,-28.355,3.768,10.21666667,26
5,64907,660,10200,225,32.26,14,12038.1,July,-28.01,-0.84,10.32083333,26
4,64907,660,10200,225,32.26,14,12038.1,July,-28.028,-6.12,11.06,27
4,64907,660,10200,225,32.26,14,12038.1,July,-28.045,-10.837,9.924,26
4,64907,660,10200,225,32.26,14,12038.1,July,-28.058,-15.415,10.1,27
4,64907,660,10200,225,32.26,14,12038.1,July,-28.083,-20.038,10.04166667,27
4,64907,660,10200,225,32.26,14,12038.1,July,-28.098,-24.958,10.328,28.3
5,64907,660,10200,225,32.26,14,12038.1,July,-28.123,-29.88,10.71666667,26
5,64907,660,10200,225,32.26,14,12038.1,July,-28.153,-34.56,10.38333333,26.5
9,64907,660,10200,225,32.26,14,12038.1,July,-28.117,-37.992,7.629166667,28
6,64907,660,10200,225,32.26,14,12038.1,July,-28.112,-40.732,5.848,27.7
7,64907,660,10200,225,32.26,14,12038.1,July,-28.183,-44.937,9.2875,22.8
2,0,660,10200,225,32.26,14,12202,July,29.667,122.74,0,1.8
2,0,660,10200,225,32.26,14,12202,July,29.667,122.74,0,1.3
2,0,660,10200,225,32.26,14,12202,July,29.667,122.74,0,0.1
2,0,660,10200,225,32.26,14,12202,July,29.908,122.222,0,0.6
3,0,720,9480,189.99,32.26,10.7,10291.64,July,29.987,123.992,11.95416667,26.5
5,0,720,9480,189.99,32.26,10.7,10291.64,July,25.972,122.887,10.41666667,25.4
3,0,720,9480,189.99,32.26,10.7,10291.64,July,21.723,122.037,10.97916667,27.9
4,0,720,9480,189.99,32.26,10.7,10291.64,July,18.458,118.553,11.6125,27.6
4,0,720,9480,189.99,32.26,10.7,10291.64,July,14.838,115.065,12.375,27.8
5,0,720,9480,189.99,32.26,10.7,10291.64,July,11.285,112.247,11.26666667,28.1
5,0,720,9480,189.99,32.26,10.7,10291.64,July,7.86,109.495,10.9875,28.8
3,0,720,9480,189.99,32.26,10.7,10291.64,July,4.547,106.05,12,27.9
3,0,720,9480,189.99,32.26,10.7,10291.64,July,1.223,103.482,11.46666667,27.9
3,0,720,9480,189.99,32.26,10.7,10291.64,July,4.1,99.43,12.58333333,27.3
5,0,720,9480,189.99,32.26,10.7,10291.64,July,6.103,95.415,10.948,27.1
5,0,720,9480,189.99,32.26,10.7,10291.64,July,6.138,91.82,8.9875,27.3
5,0,720,9480,189.99,32.26,10.7,10291.64,July,6.277,87.478,10.82083333,27.4
5,0,720,9480,189.99,32.26,10.7,10291.64,July,6.002,83.588,9.7,28.3
4,0,720,9480,189.99,32.26,10.7,10291.64,July,6.187,79.727,9.767346939,27
4,0,720,9480,189.99,32.26,10.7,10291.64,July,8.598,78.362,10.8974359,17.5
4,0,720,9480,189.99,32.26,10.7,10291.64,July,8.75,78.283,0,0.4
4,0,720,9480,189.99,32.26,10.7,10291.64,July,8.75,78.283,0,0.8
3,0,720,9480,189.99,32.26,10.7,10291.64,July,8.75,78.283,0,3.4
3,0,720,9480,189.99,32.26,10.7,10291.64,July,8.75,78.283,0,0.1
3,0,720,9480,189.99,32.26,10.7,10291.64,July,8.748,78.223,0,0.8
3,6837,720,9480,189.99,32.26,10.7,10291.64,July,8.748,78.223,0,5.2
3,24848,720,9480,189.99,32.26,10.7,10291.64,July,8.748,78.223,0,4.6
3,37200,720,9480,189.99,32.26,10.7,10291.64,July,8.748,78.223,0,5.3
3,51000,720,9480,189.99,32.26,10.7,10291.64,July,8.748,78.223,0,3.65
3,51000,720,9480,189.99,32.26,10.7,10291.64,July,8.665,78.317,0,0.5
5,51000,720,9480,189.99,32.26,10.7,10291.64,July,5.98,79.658,9.716666667,23.15
5,51000,720,9480,189.99,32.26,10.7,10291.64,July,7.395,76.188,9.516666667,25
5,51000,720,9480,189.99,32.26,10.7,10291.64,July,9.065,73.045,8.916666667,26.5
5,51000,720,9480,189.99,32.26,10.7,10291.64,July,11.29,70.27,8.48,27.5
6,51000,720,9480,189.99,32.26,10.7,10291.64,July,12.962,67.828,7.366666667,27
6,51000,720,9480,189.99,32.26,10.7,10291.64,July,14.328,65.565,6.558333333,27.8
6,51000,720,9480,189.99,32.26,10.7,10291.64,July,15.272,63.69,6.233333333,25.7
5,51000,720,9480,189.99,32.26,10.7,10291.64,July,18.975,64.937,9.820833333,27.7
6,51000,720,9480,189.99,32.26,10.7,10291.64,July,22.617,66.347,9.770833333,26.3
6,51000,720,9480,189.99,32.26,10.7,10291.64,July,22.733,63.835,6.258333333,29
3,0,640,8934,224.97,32.25,14.167,11470,July,27.048,55.97,0,0.3
3,0,640,8934,224.97,32.25,14.167,11470,July,27.052,56.29,0,1
3,0,640,8934,224.97,32.25,14.167,11470,July,27.052,56.29,0,2.9
3,0,640,8934,224.97,32.25,14.167,11470,July,27.052,56.29,0,1.6
3,0,640,8934,224.97,32.25,14.167,11470,July,27.052,56.29,0,1.4
3,0,640,8934,224.97,32.25,14.167,11470,July,27.052,56.29,0,1.5
3,0,660,10200,225,32.26,14.0165,12162.952,July,23.233,65.533,8.2,25.9
3,0,660,10200,225,32.26,14.0165,12162.952,July,24.683,61.75,9.375,24
5,0,660,10200,225,32.26,14.0165,12162.952,July,25.6,57.333,10.125,24
1,0,660,10200,225,32.26,14.0165,12162.952,July,27,56.377,0,0.2
1,0,660,10200,225,32.26,14.0165,12162.952,July,27,56.377,0,1.6
2,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,2.5
3,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,3
1,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,2
1,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,2.3
1,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,2.5
1,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,2.2
1,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,2
1,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,2
3,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,2.5
4,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,2.5
4,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,2.5
4,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,2
2,0,660,10200,225,32.26,14.0165,12162.952,July,27.078,56.225,0,0.5
3,0,660,10200,225,32.26,14.0165,12162.952,July,25.973,56.053,0,1
3,0,660,10200,225,32.26,14.0165,12162.952,July,25.973,56.053,0,0.9
2,40500,660,10200,225,32.26,14.0165,12162.952,July,25.973,56.053,0,2.1
2,58200,660,10200,225,32.26,14.0165,12162.952,July,25.973,56.053,0,1.2
3,58200,660,10200,225,32.26,14.0165,12162.952,July,27.683,51.117,9.041666667,21.9
3,58200,660,10200,225,32.26,14.0165,12162.952,July,29.05,48.302,8.95,16.1
2,58200,660,10200,225,32.26,14.0165,12162.952,July,29.018,48.288,0,0.2
3,58200,660,10200,225,32.26,14.0165,12162.952,July,29.018,48.288,0,2
3,58200,660,10200,225,32.26,14.0165,12162.952,July,29.018,48.288,0,2
2,58200,660,10200,225,32.26,14.0165,12162.952,July,29.018,48.288,0,2
3,58200,660,10200,225,32.26,14.0165,12162.952,July,29.018,48.288,0,1.8
1,58200,660,10200,225,32.26,14.0165,12162.952,July,29.045,48.167,0,1.6
1,28800,660,10200,225,32.26,14.0165,12162.952,July,29.045,48.167,0,2
1,8900,660,10200,225,32.26,14.0165,12162.952,July,29.045,48.167,0,2
1,0,660,10200,225,32.26,14.0165,12162.952,July,29.045,48.167,0,2
1,0,660,10200,225,32.26,14.0165,12162.952,July,29.045,48.167,0,0.1
1,0,660,10200,225,32.26,14.0165,12162.952,July,27.7,51.1,8.487804878,16
1,0,660,10200,225,32.26,14.0165,12162.952,July,26.25,53.975,7.913043478,16.5
3,50416.92,600,5994,189.99,32.26,12.49,10230.33,July,28.033,123.5,11.33333333,24.1
4,50416.92,600,5994,189.99,32.26,12.49,10230.33,July,32.233,123.967,10.66666667,24
5,50416.92,600,5994,189.99,32.26,12.49,10230.33,July,36.583,123.917,10.875,24.3
3,50416.92,600,5994,189.99,32.26,12.49,10230.33,July,38.7,119.85,10.375,24.9
3,50416.92,600,5994,189.99,32.26,12.49,10230.33,July,38.858,118.695,0,0.9
2,50416.92,600,5994,189.99,32.26,12.49,10230.33,July,38.858,118.695,0,2.4
2,50416.92,600,5994,189.99,32.26,12.49,10230.33,July,38.867,118.353,0,1.2
3,50416.92,600,5994,189.99,32.26,12.49,10230.33,July,38.893,118.328,0,0.3
3,50416.92,600,5994,189.99,32.26,12.49,10230.33,July,38.895,118.333,0,3.3
3,50416.92,600,5994,189.99,32.26,12.49,10230.33,July,38.922,118.425,0,0.7
3,50416.92,600,5994,189.99,32.26,12.49,10230.33,July,39,118.417,0,0.8
2,41042.92,600,5994,189.99,32.26,12.49,10230.33,July,39,118.417,0,3.4
2,23491.92,600,5994,189.99,32.26,12.49,10230.33,July,39,118.417,0,3.2
3,6740.92,600,5994,189.99,32.26,12.49,10230.33,July,39,118.417,0,3.4
3,0,600,5994,189.99,32.26,12.49,10230.33,July,39,118.417,0,1.7
3,0,600,5994,189.99,32.26,12.49,10230.33,July,38.89,118.61,0,1
3,0,600,5994,189.99,32.26,12.49,10230.33,July,38.89,118.61,0,1.6
3,0,600,5994,189.99,32.26,12.49,10230.33,July,39.097,118.5,0,1.8
3,492,600,5994,189.99,32.26,12.49,10230.33,July,39.097,118.5,0,2.9
4,2370.21,600,5994,189.99,32.26,12.49,10230.33,July,39.097,118.5,0,3.6
3,2509.12,600,5994,189.99,32.26,12.49,10230.33,July,39.097,118.5,0,3.3
3,4205,600,5994,189.99,32.26,12.49,10230.33,July,39.097,118.5,0,3.3
3,6384.18,600,5994,189.99,32.26,12.49,10230.33,July,39.097,118.5,0,3.4
3,8294.22,600,5994,189.99,32.26,12.49,10230.33,July,39.097,118.5,0,3.8
3,11063.78,600,5994,189.99,32.26,12.49,10230.33,July,39.097,118.5,0,3.5
3,12851.17,600,5994,189.99,32.26,12.49,10230.33,July,39.097,118.5,0,3.5
3,14533.056,600,5994,189.99,32.26,12.49,10230.33,July,39.097,118.5,0,3.8
3,14533.056,600,5994,189.99,32.26,12.49,10230.33,July,39.097,118.5,0,3.1
3,14533.056,600,5994,189.99,32.26,12.49,10230.33,July,38.933,118.717,0,1.8
3,14533.056,600,5994,189.99,32.26,12.49,10230.33,July,36.683,123.883,11.70833333,22.4
4,14533.056,600,5994,189.99,32.26,12.49,10230.33,July,36.067,124.067,0,3.1
3,14533.056,600,5994,189.99,32.26,12.49,10230.33,July,36.933,124.2,0,3.1
6,14533.056,600,5994,189.99,32.26,12.49,10230.33,July,32.75,124.067,7.5,22.9
4,14533.056,600,5994,189.99,32.26,12.49,10230.33,July,29.25,123.833,8.875,22.6
3,14533.056,600,5994,189.99,32.26,12.49,10230.33,July,25.133,123.717,10.625,21.9
4,14533.056,600,5994,189.99,32.26,12.49,10230.33,July,21.517,120.817,10.25,22.6
4,14533.056,600,5994,189.99,32.26,12.49,10230.33,July,18.5,118.117,9.875,22.8
5,14533.056,600,5994,189.99,32.26,12.49,10230.33,July,15.533,115.233,10.125,22.7
3,31839.1,640,9060.255,224.97,32.25,14.167,11474.5,July,-28.229,-48.652,0,2.7
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.1
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.1
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.4
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.4
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.1
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.1
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.1
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.1
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.1
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.1
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.1
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.5
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2.1
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2
3,0,640,9060.255,224.97,32.25,14.167,11474.5,July,26.983,56.025,0,2
5,64907,660,10200,225,32.26,14,12038.1,August,-28.263,-48.582,10.12631579,17.5
5,64907,660,10200,225,32.26,14,12038.1,August,-28.265,-48.485,0,0.7
5,64907,660,10200,225,32.26,14,12038.1,August,-28.228,-48.607,0,0.7
5,64907,660,10200,225,32.26,14,12038.1,August,-28.228,-48.607,0,2.5
4,64907,660,10200,225,32.26,14,12038.1,August,-28.223,-48.607,0,2
3,64907,660,10200,225,32.26,14,12038.1,August,-28.223,-48.607,0,2.13
3,64907,660,10200,225,32.26,14,12038.1,August,-28.223,-48.607,0,1.94
4,64907,660,10200,225,32.26,14,12038.1,August,-28.223,-48.607,0,2.12
4,64907,660,10200,225,32.26,14,12038.1,August,-28.223,-48.607,0,2.02
4,64907,660,10200,225,32.26,14,12038.1,August,-28.223,-48.607,0,2.03
4,64907,660,10200,225,32.26,14,12038.1,August,-28.223,-48.607,0,2.21
4,64907,660,10200,225,32.26,14,12038.1,August,-28.223,-48.607,0,2.019
5,64907,660,10200,225,32.26,14,12038.1,August,-28.223,-48.607,0,2.21
4,64907,660,10200,225,32.26,14,12038.1,August,-28.223,-48.65,0,0.756
4,64907,660,10200,225,32.26,14,12038.1,August,-28.223,-48.65,0,0.088
4,61862,660,10200,225,32.26,14,12038.1,August,-28.223,-48.65,0,2.022
4,58759.5,660,10200,225,32.26,14,12038.1,August,-28.223,-48.65,0,1.843
4,57579.34,660,10200,225,32.26,14,12038.1,August,-28.223,-48.65,0,2.1
4,52586.38,660,10200,225,32.26,14,12038.1,August,-28.223,-48.65,0,2.29
4,52586.38,660,10200,225,32.26,14,12038.1,August,-28.223,-48.65,0,0.94
4,52586.38,660,10200,225,32.26,14,12038.1,August,-28.167,-48.603,0,1.1
4,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,0.39
4,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,0.454
3,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.06
3,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.131
3,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,1.938
3,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.3
3,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.38
2,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.48
2,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.3
2,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.04
3,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.34
4,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.22
4,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.06
4,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.4
3,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.4
3,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.4
3,52586.38,660,10200,225,32.26,14,12038.1,August,-26.202,-48.373,0,2.31
2,38520,770,9480,190,32.26,12.54,11149.4,August,26.958,56.392,7.076923077,13.9
2,38520,770,9480,190,32.26,12.54,11149.4,August,27.036,56.284,0,0.3
2,37800,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,3.2
2,32420,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,5
2,28220,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.8
2,24220,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.8
2,20390,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.8
3,16890,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.6
2,12390,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.6
2,6782,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.5
2,4006,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.5
2,1437,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.3
2,737,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.3
2,230,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.1
2,4576,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.4
2,9200,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.5
2,14240,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.4
3,19940,770,9480,190,32.26,12.54,11149.4,August,27.104,56.056,0,4.4
